	tree_id	species
3196	T_232396	Pinus pinaster
3197	T_232398	Pinus pinaster
3198	T_232445	Quercus ilex
3199	T_232474	Quercus ilex
3200	T_232484	Quercus ilex
3201	T_232525	Pinus pinaster
3202	T_232555	Quercus ilex
3203	T_232559	Quercus ilex
3204	T_232565	Fagus sylvatica
3205	T_232578	Fagus sylvatica
3206	T_232609	Quercus ilex
3207	T_232612	Quercus ilex
3208	T_232618	Pinus pinaster
3209	T_232671	Quercus ilex
3210	T_232704	Quercus ilex
3211	T_232705	Pinus pinaster
3212	T_232717	Pinus pinaster
3213	T_232721	Pinus pinaster
3214	T_232722	Pinus pinaster
3215	T_232731	Quercus ilex
3216	T_232745	Quercus ilex
3217	T_232749	Quercus ilex
3218	T_232779	Pinus pinaster
3219	T_232791	Quercus ilex
3220	T_232796	Pinus pinaster
3221	T_232808	Pinus pinaster
3222	T_232817	Quercus ilex
3223	T_232818	Quercus ilex
3224	T_232827	Quercus ilex
3225	T_232836	Quercus ilex
3226	T_232845	Pinus pinaster
3227	T_232849	Pinus pinaster
3228	T_232857	Quercus ilex
3229	T_232867	Quercus ilex
3230	T_232872	Pinus pinaster
3231	T_232873	Pinus pinaster
3232	T_232877	Quercus ilex
3233	T_232893	Quercus ilex
3234	T_232898	Quercus ilex
3235	T_232900	Quercus ilex
3236	T_232907	Quercus ilex
3237	T_232924	Pinus pinaster
3238	T_232926	Quercus ilex
3239	T_232939	Quercus ilex
3240	T_232949	Pinus pinaster
3241	T_232959	Quercus ilex
3242	T_232979	Quercus ilex
3243	T_232982	Pinus pinaster
3244	T_232983	Quercus ilex
3245	T_232986	Quercus ilex
3246	T_233067	Quercus ilex
3247	T_233079	Quercus ilex
3248	T_233105	Quercus ilex
3249	T_233116	Quercus ilex
3250	T_233122	Quercus ilex
3251	T_233127	Pinus pinaster
3252	T_233150	Quercus ilex
3253	T_233163	Quercus ilex
3254	T_233174	Pinus pinaster
3255	T_233178	Pinus pinaster
3256	T_233257	Pinus pinaster
3257	T_233271	Pinus pinaster
3258	T_233277	Quercus ilex
3259	T_233284	Pinus pinaster
3260	T_233294	Pinus pinaster
3261	T_233298	Pinus pinaster
3262	T_233301	Quercus ilex
3263	T_233312	Quercus ilex
3264	T_233313	Quercus ilex
3265	T_233336	Quercus ilex
3266	T_233339	Pinus pinaster
3267	T_233345	Quercus ilex
3268	T_233363	Pinus pinaster
3269	T_233380	Quercus ilex
3270	T_233389	Pinus pinaster
3271	T_233395	Quercus ilex
3272	T_233400	Pinus pinaster
3273	T_233406	Quercus ilex
3274	T_233417	Pinus pinaster
3275	T_233421	Quercus ilex
3276	T_233434	Pinus pinaster
3277	T_233443	Quercus ilex
3278	T_233444	Quercus ilex
3279	T_233445	Quercus ilex
3280	T_233455	Quercus ilex
3281	T_233460	Quercus ilex
3282	T_233474	Quercus ilex
3283	T_233513	Quercus ilex
3284	T_233536	Quercus ilex
3285	T_233537	Quercus ilex
3286	T_233559	Pinus pinaster
3287	T_233597	Quercus ilex
3288	T_233603	Pinus pinaster
3289	T_233610	Quercus ilex
3290	T_233666	Fagus sylvatica
3291	T_233701	Quercus ilex
3292	T_233723	Quercus ilex
3293	T_233726	Quercus ilex
3294	T_233739	Pinus pinaster
3295	T_233753	Pinus pinaster
3296	T_233775	Quercus ilex
3297	T_233778	Quercus ilex
3298	T_233782	Quercus ilex
3299	T_233801	Quercus ilex
3300	T_233834	Pinus pinaster
3301	T_233850	Quercus ilex
3302	T_233923	Pinus pinaster
3303	T_233927	Quercus ilex
3304	T_233933	Quercus ilex
3305	T_233955	Quercus ilex
3306	T_233956	Quercus ilex
3307	T_233962	Quercus ilex
3308	T_233965	Quercus ilex
3309	T_233968	Quercus ilex
3310	T_233978	Quercus ilex
3311	T_233994	Pinus pinaster
3312	T_234010	Pinus pinaster
3313	T_234029	Quercus ilex
3314	T_234031	Quercus ilex
3315	T_234047	Quercus ilex
3316	T_234067	Pinus pinaster
3317	T_234100	Quercus ilex
3318	T_234103	Quercus ilex
3319	T_234106	Quercus ilex
3320	T_234110	Quercus ilex
3321	T_234118	Quercus ilex
3322	T_234122	Quercus ilex
3323	T_234128	Quercus ilex
3324	T_234203	Quercus ilex
3325	T_234268	Quercus ilex
3326	T_234303	Fagus sylvatica
3327	T_234305	Pinus pinaster
3328	T_234320	Fagus sylvatica
3329	T_234321	Pinus pinaster
3330	T_234365	Quercus ilex
3331	T_234366	Quercus ilex
3332	T_234373	Quercus ilex
3333	T_234381	Quercus ilex
3334	T_234428	Quercus ilex
3335	T_234434	Quercus ilex
3336	T_234438	Pinus pinaster
3337	T_234441	Pinus pinaster
3338	T_234450	Quercus ilex
3339	T_234474	Pinus pinaster
3340	T_234495	Quercus ilex
3341	T_234496	Quercus ilex
3342	T_234514	Pinus pinaster
3343	T_234518	Quercus ilex
3344	T_234526	Pinus pinaster
3345	T_234577	Quercus ilex
3346	T_234578	Quercus ilex
3347	T_234602	Quercus ilex
3348	T_234603	Quercus ilex
3349	T_234608	Quercus ilex
3350	T_234637	Quercus ilex
3351	T_234685	Quercus ilex
3352	T_234689	Quercus ilex
3353	T_234702	Quercus ilex
3354	T_234724	Quercus ilex
3355	T_234729	Pinus pinaster
3356	T_234736	Quercus ilex
3357	T_234739	Quercus ilex
3358	T_234780	Quercus ilex
3359	T_234824	Pinus pinaster
3360	T_234828	Pinus pinaster
3361	T_234878	Quercus ilex
3362	T_234954	Pinus pinaster
3363	T_234977	Quercus ilex
3364	T_235000	Quercus ilex
3365	T_235006	Quercus ilex
3366	T_235019	Quercus ilex
3367	T_235029	Quercus ilex
3368	T_235038	Pinus pinaster
3369	T_235040	Pinus pinaster
3370	T_235044	Quercus ilex
3371	T_235052	Quercus ilex
3372	T_235062	Pinus pinaster
3373	T_235064	Quercus ilex
3374	T_235068	Pinus pinaster
3375	T_235080	Quercus ilex
3376	T_235085	Quercus ilex
3377	T_235099	Quercus ilex
3378	T_235112	Quercus ilex
3379	T_235126	Quercus ilex
3380	T_235140	Quercus ilex
3381	T_235154	Pinus pinaster
3382	T_235174	Pinus pinaster
3383	T_235194	Pinus pinaster
3384	T_235195	Pinus pinaster
3385	T_235206	Quercus ilex
3386	T_235209	Quercus ilex
3387	T_235212	Pinus pinaster
3388	T_235217	Quercus ilex
3389	T_235236	Quercus ilex
3390	T_235247	Quercus ilex
3391	T_235255	Quercus ilex
3392	T_235259	Pinus pinaster
3393	T_235271	Pinus pinaster
3394	T_235282	Pinus pinaster
3395	T_235285	Quercus ilex
3396	T_235308	Quercus ilex
3397	T_235333	Pinus pinaster
3398	T_235338	Quercus ilex
3399	T_235351	Fagus sylvatica
3400	T_235358	Fagus sylvatica
3401	T_235374	Quercus ilex
3402	T_235383	Pinus pinaster
3403	T_235395	Pinus pinaster
3404	T_235396	Quercus ilex
3405	T_235399	Quercus ilex
3406	T_235421	Quercus ilex
3407	T_235434	Quercus ilex
3408	T_235441	Pinus pinaster
3409	T_235446	Pinus pinaster
3410	T_235459	Pinus pinaster
3411	T_235463	Pinus pinaster
3412	T_235483	Quercus ilex
3413	T_235485	Quercus ilex
3414	T_235497	Pinus pinaster
3415	T_235499	Quercus ilex
3416	T_235515	Pinus pinaster
3417	T_235531	Quercus ilex
3418	T_235558	Pinus pinaster
3419	T_235577	Quercus ilex
3420	T_235600	Quercus ilex
3421	T_235602	Pinus pinaster
3422	T_235603	Quercus ilex
3423	T_235718	Pinus pinaster
3424	T_235739	Fagus sylvatica
3425	T_235761	Pinus pinaster
3426	T_235878	Quercus ilex
3427	T_235903	Quercus ilex
3428	T_235930	Pinus pinaster
3429	T_235956	Pinus pinaster
3430	T_235968	Quercus ilex
3431	T_235971	Quercus ilex
3432	T_235980	Quercus ilex
3433	T_236011	Quercus ilex
3434	T_236012	Quercus ilex
3435	T_236015	Quercus ilex
3436	T_236026	Pinus pinaster
3437	T_236048	Pinus pinaster
3438	T_236073	Quercus ilex
3439	T_236087	Quercus ilex
3440	T_236106	Pinus pinaster
3441	T_236107	Pinus pinaster
3442	T_236110	Pinus pinaster
3443	T_236151	Pinus pinaster
3444	T_236164	Quercus ilex
3445	T_236217	Quercus ilex
3446	T_236261	Pinus pinaster
3447	T_236266	Pinus pinaster
3448	T_236301	Quercus ilex
3449	T_236306	Quercus ilex
3450	T_236335	Pinus pinaster
3451	T_236362	Pinus pinaster
3452	T_236389	Quercus ilex
3453	T_236409	Fagus sylvatica
3454	T_236413	Fagus sylvatica
3455	T_236451	Quercus ilex
3456	T_236472	Quercus ilex
3457	T_236484	Quercus ilex
3458	T_236504	Quercus ilex
3459	T_236508	Quercus ilex
3460	T_236510	Quercus ilex
3461	T_236516	Quercus ilex
3462	T_236523	Quercus ilex
3463	T_236524	Quercus ilex
3464	T_236530	Quercus ilex
3465	T_236542	Quercus ilex
3466	T_236578	Quercus ilex
3467	T_236585	Quercus ilex
3468	T_236647	Quercus ilex
3469	T_236657	Quercus ilex
3470	T_236665	Quercus ilex
3471	T_236699	Quercus ilex
3472	T_236709	Quercus ilex
3473	T_236726	Quercus ilex
3474	T_236731	Pinus pinaster
3475	T_236817	Pinus pinaster
3476	T_236833	Pinus pinaster
3477	T_236847	Quercus ilex
3478	T_236885	Quercus ilex
3479	T_236890	Quercus ilex
3480	T_236892	Quercus ilex
3481	T_236930	Pinus pinaster
3482	T_236939	Quercus ilex
3483	T_236941	Pinus pinaster
3484	T_236969	Quercus ilex
3485	T_236995	Pinus pinaster
3486	T_237017	Quercus ilex
3487	T_237022	Quercus ilex
3488	T_237027	Quercus ilex
3489	T_237028	Pinus pinaster
3490	T_237029	Pinus pinaster
3491	T_237058	Quercus ilex
3492	T_237060	Pinus pinaster
3493	T_237066	Quercus ilex
3494	T_237083	Pinus pinaster
3495	T_237094	Quercus ilex
3496	T_237096	Quercus ilex
3497	T_237097	Quercus ilex
3498	T_237106	Quercus ilex
3499	T_237111	Quercus ilex
3500	T_237113	Quercus ilex
3501	T_237116	Quercus ilex
3502	T_237119	Quercus ilex
3503	T_237138	Pinus pinaster
3504	T_237141	Quercus ilex
3505	T_237165	Pinus pinaster
3506	T_237170	Quercus ilex
3507	T_237176	Quercus ilex
3508	T_237184	Pinus pinaster
3509	T_237225	Quercus ilex
3510	T_237245	Quercus ilex
3511	T_237262	Fagus sylvatica
3512	T_237268	Quercus ilex
3513	T_237269	Quercus ilex
3514	T_237279	Quercus ilex
3515	T_237285	Fagus sylvatica
3516	T_237289	Pinus pinaster
3517	T_237344	Quercus ilex
3518	T_237345	Pinus pinaster
3519	T_237376	Pinus pinaster
3520	T_237388	Pinus pinaster
3521	T_237403	Pinus pinaster
3522	T_237452	Quercus ilex
3523	T_237492	Pinus pinaster
3524	T_237493	Pinus pinaster
3525	T_237516	Pinus pinaster
3526	T_237523	Quercus ilex
3527	T_237540	Quercus ilex
3528	T_237542	Pinus pinaster
3529	T_237545	Quercus ilex
3530	T_237562	Quercus ilex
3531	T_237563	Quercus ilex
3532	T_237594	Quercus ilex
3533	T_237627	Quercus ilex
3534	T_237676	Pinus pinaster
3535	T_237682	Quercus ilex
3536	T_237692	Pinus pinaster
3537	T_237694	Quercus ilex
3538	T_237700	Quercus ilex
3539	T_237730	Pinus pinaster
3540	T_237759	Pinus pinaster
3541	T_237761	Fagus sylvatica
3542	T_237774	Pinus pinaster
3543	T_237822	Quercus ilex
3544	T_237851	Pinus pinaster
3545	T_237863	Quercus ilex
3546	T_237865	Quercus ilex
3547	T_237867	Pinus pinaster
3548	T_237868	Quercus ilex
3549	T_237884	Pinus pinaster
3550	T_237900	Quercus ilex
3551	T_237916	Quercus ilex
3552	T_237944	Quercus ilex
3553	T_237948	Quercus ilex
3554	T_237967	Quercus ilex
3555	T_237988	Quercus ilex
3556	T_238002	Quercus ilex
3557	T_238013	Quercus ilex
3558	T_238026	Quercus ilex
3559	T_238035	Fagus sylvatica
3560	T_238062	Quercus ilex
3561	T_238088	Quercus ilex
3562	T_238141	Fagus sylvatica
3563	T_238147	Pinus pinaster
3564	T_238171	Pinus pinaster
3565	T_238179	Pinus pinaster
3566	T_238184	Pinus pinaster
3567	T_238188	Quercus ilex
3568	T_238214	Quercus ilex
3569	T_238227	Pinus pinaster
3570	T_238231	Quercus ilex
3571	T_238309	Pinus pinaster
3572	T_238320	Quercus ilex
3573	T_238339	Quercus ilex
3574	T_238358	Quercus ilex
3575	T_238369	Pinus pinaster
3576	T_238379	Pinus pinaster
3577	T_238388	Quercus ilex
3578	T_238410	Quercus ilex
3579	T_238420	Quercus ilex
3580	T_238454	Quercus ilex
3581	T_238504	Quercus ilex
3582	T_238511	Quercus ilex
3583	T_238514	Fagus sylvatica
3584	T_238525	Fagus sylvatica
3585	T_238562	Quercus ilex
3586	T_238568	Quercus ilex
3587	T_238577	Quercus ilex
3588	T_238596	Quercus ilex
3589	T_238597	Pinus pinaster
3590	T_238604	Quercus ilex
3591	T_238613	Pinus pinaster
3592	T_238616	Quercus ilex
3593	T_238627	Pinus pinaster
3594	T_238631	Quercus ilex
3595	T_238632	Quercus ilex
3596	T_238645	Quercus ilex
3597	T_238658	Pinus pinaster
3598	T_238695	Quercus ilex
3599	T_238718	Quercus ilex
3600	T_238726	Quercus ilex
3601	T_238734	Pinus pinaster
3602	T_238749	Pinus pinaster
3603	T_238760	Pinus pinaster
3604	T_238767	Quercus ilex
3605	T_238830	Pinus pinaster
3606	T_238850	Fagus sylvatica
3607	T_238857	Quercus ilex
3608	T_238910	Quercus ilex
3609	T_238918	Pinus pinaster
3610	T_238944	Pinus pinaster
3611	T_238954	Quercus ilex
3612	T_238984	Pinus pinaster
3613	T_239006	Pinus pinaster
3614	T_239010	Pinus pinaster
3615	T_239036	Quercus ilex
3616	T_239042	Pinus pinaster
3617	T_239048	Pinus pinaster
3618	T_239050	Pinus pinaster
3619	T_239051	Quercus ilex
3620	T_239137	Pinus pinaster
3621	T_239176	Quercus ilex
3622	T_239195	Quercus ilex
3623	T_239196	Quercus ilex
3624	T_239204	Pinus pinaster
3625	T_239213	Pinus pinaster
3626	T_239219	Quercus ilex
3627	T_239224	Quercus ilex
3628	T_239226	Quercus ilex
3629	T_239243	Quercus ilex
3630	T_239251	Pinus pinaster
3631	T_239259	Quercus ilex
3632	T_239341	Quercus ilex
3633	T_239352	Quercus ilex
3634	T_239360	Quercus ilex
3635	T_239380	Pinus pinaster
3636	T_239416	Pinus pinaster
3637	T_239434	Quercus ilex
3638	T_239436	Quercus ilex
3639	T_239442	Pinus pinaster
3640	T_239445	Quercus ilex
3641	T_239451	Quercus ilex
3642	T_239464	Quercus ilex
3643	T_239548	Quercus ilex
3644	T_239612	Quercus ilex
3645	T_239633	Pinus pinaster
3646	T_239642	Pinus pinaster
3647	T_239644	Pinus pinaster
3648	T_239657	Quercus ilex
3649	T_239673	Pinus pinaster
3650	T_239677	Quercus ilex
3651	T_239694	Quercus ilex
3652	T_239696	Quercus ilex
3653	T_239705	Quercus ilex
3654	T_239707	Quercus ilex
3655	T_239763	Quercus ilex
3656	T_239797	Quercus ilex
3657	T_239819	Fagus sylvatica
3658	T_239821	Fagus sylvatica
3659	T_239848	Quercus ilex
3660	T_239893	Quercus ilex
3661	T_239896	Pinus pinaster
3662	T_239910	Pinus pinaster
3663	T_239952	Pinus pinaster
3664	T_239976	Quercus ilex
3665	T_239998	Quercus ilex
3666	T_240003	Quercus ilex
3667	T_240018	Quercus ilex
3668	T_240038	Pinus pinaster
3669	T_240070	Quercus ilex
3670	T_240078	Quercus ilex
3671	T_240134	Pinus pinaster
3672	T_240141	Pinus pinaster
3673	T_240152	Quercus ilex
3674	T_240153	Quercus ilex
3675	T_240169	Pinus pinaster
3676	T_240179	Quercus ilex
3677	T_240209	Quercus ilex
3678	T_240214	Quercus ilex
3679	T_240253	Pinus pinaster
3680	T_240267	Pinus pinaster
3681	T_240276	Pinus pinaster
3682	T_240293	Quercus ilex
3683	T_240371	Pinus pinaster
3684	T_240382	Pinus pinaster
3685	T_240391	Quercus ilex
3686	T_240434	Quercus ilex
3687	T_240465	Pinus pinaster
3688	T_240471	Pinus pinaster
3689	T_240500	Pinus pinaster
3690	T_240502	Quercus ilex
3691	T_240515	Pinus pinaster
3692	T_240517	Pinus pinaster
3693	T_240532	Quercus ilex
3694	T_240535	Pinus pinaster
3695	T_240547	Quercus ilex
3696	T_240562	Quercus ilex
3697	T_240564	Quercus ilex
3698	T_240567	Quercus ilex
3699	T_240590	Quercus ilex
3700	T_240603	Quercus ilex
3701	T_240645	Pinus pinaster
3702	T_240648	Quercus ilex
3703	T_240672	Pinus pinaster
3704	T_240674	Quercus ilex
3705	T_240698	Quercus ilex
3706	T_240707	Quercus ilex
3707	T_240737	Quercus ilex
3708	T_240742	Quercus ilex
3709	T_240793	Pinus pinaster
3710	T_240803	Pinus pinaster
3711	T_240809	Fagus sylvatica
3712	T_240827	Fagus sylvatica
3713	T_240845	Quercus ilex
3714	T_240850	Quercus ilex
3715	T_240864	Quercus ilex
3716	T_240874	Pinus pinaster
3717	T_240889	Pinus pinaster
3718	T_240905	Pinus pinaster
3719	T_240908	Pinus pinaster
3720	T_240920	Quercus ilex
3721	T_240931	Quercus ilex
3722	T_240946	Quercus ilex
3723	T_240959	Pinus pinaster
3724	T_240960	Quercus ilex
3725	T_241005	Pinus pinaster
3726	T_241008	Pinus pinaster
3727	T_241011	Pinus pinaster
3728	T_241034	Quercus ilex
3729	T_241078	Quercus ilex
3730	T_241091	Quercus ilex
3731	T_241099	Pinus pinaster
3732	T_241102	Quercus ilex
3733	T_241123	Quercus ilex
3734	T_241142	Pinus pinaster
3735	T_241156	Pinus pinaster
3736	T_241166	Quercus ilex
3737	T_241182	Quercus ilex
3738	T_241188	Quercus ilex
3739	T_241192	Quercus ilex
3740	T_241212	Quercus ilex
3741	T_241227	Pinus pinaster
3742	T_241231	Quercus ilex
3743	T_241247	Quercus ilex
3744	T_241260	Pinus pinaster
3745	T_241286	Quercus ilex
3746	T_241287	Quercus ilex
3747	T_241331	Quercus ilex
3748	T_241338	Quercus ilex
3749	T_241339	Pinus pinaster
3750	T_241374	Quercus ilex
3751	T_241378	Quercus ilex
3752	T_241385	Quercus ilex
3753	T_241408	Pinus pinaster
3754	T_241424	Quercus ilex
3755	T_241444	Quercus ilex
3756	T_241451	Pinus pinaster
3757	T_241474	Quercus ilex
3758	T_241495	Fagus sylvatica
3759	T_241575	Quercus ilex
3760	T_241578	Pinus pinaster
3761	T_241585	Pinus pinaster
3762	T_241588	Pinus pinaster
3763	T_241590	Pinus pinaster
3764	T_241635	Quercus ilex
3765	T_241647	Quercus ilex
3766	T_241648	Quercus ilex
3767	T_241657	Pinus pinaster
3768	T_241666	Quercus ilex
3769	T_241667	Quercus ilex
3770	T_241697	Quercus ilex
3771	T_241708	Quercus ilex
3772	T_241716	Pinus pinaster
3773	T_241721	Pinus pinaster
3774	T_241726	Pinus pinaster
3775	T_241749	Pinus pinaster
3776	T_241774	Quercus ilex
3777	T_241784	Quercus ilex
3778	T_241830	Quercus ilex
3779	T_241835	Quercus ilex
3780	T_241853	Quercus ilex
3781	T_241862	Quercus ilex
3782	T_241939	Quercus ilex
3783	T_242013	Quercus ilex
3784	T_242031	Pinus pinaster
3785	T_242049	Quercus ilex
3786	T_242058	Pinus pinaster
3787	T_242064	Quercus ilex
3788	T_242081	Pinus pinaster
3789	T_242092	Pinus pinaster
3790	T_242101	Pinus pinaster
3791	T_242103	Quercus ilex
3792	T_242116	Quercus ilex
3793	T_242141	Quercus ilex
3794	T_242169	Pinus pinaster
3795	T_242176	Quercus ilex
3796	T_242190	Pinus pinaster
3797	T_242204	Pinus pinaster
3798	T_242260	Quercus ilex
3799	T_242299	Quercus ilex
3800	T_242325	Pinus pinaster
3801	T_242362	Quercus ilex
3802	T_242381	Pinus pinaster
3803	T_242390	Pinus pinaster
3804	T_242428	Pinus pinaster
3805	T_242435	Pinus pinaster
3806	T_242439	Fagus sylvatica
3807	T_242455	Pinus pinaster
3808	T_242506	Pinus pinaster
3809	T_242517	Quercus ilex
3810	T_242525	Quercus ilex
3811	T_242533	Pinus pinaster
3812	T_242534	Quercus ilex
3813	T_242539	Quercus ilex
3814	T_242557	Quercus ilex
3815	T_242558	Quercus ilex
3816	T_242579	Quercus ilex
3817	T_242598	Pinus pinaster
3818	T_242727	Pinus pinaster
3819	T_242795	Pinus pinaster
3820	T_242801	Quercus ilex
3821	T_242806	Fagus sylvatica
3822	T_242817	Fagus sylvatica
3823	T_242820	Pinus pinaster
3824	T_242821	Quercus ilex
3825	T_242847	Quercus ilex
3826	T_242874	Pinus pinaster
3827	T_242928	Pinus pinaster
3828	T_242955	Quercus ilex
3829	T_242958	Quercus ilex
3830	T_242960	Quercus ilex
3831	T_242970	Quercus ilex
3832	T_242997	Pinus pinaster
3833	T_243002	Quercus ilex
3834	T_243018	Quercus ilex
3835	T_243019	Pinus pinaster
3836	T_243034	Quercus ilex
3837	T_243035	Quercus ilex
3838	T_243041	Quercus ilex
3839	T_243073	Quercus ilex
3840	T_243074	Pinus pinaster
3841	T_243092	Pinus pinaster
3842	T_243111	Quercus ilex
3843	T_243129	Quercus ilex
3844	T_243137	Quercus ilex
3845	T_243159	Quercus ilex
3846	T_243186	Pinus pinaster
3847	T_243188	Pinus pinaster
3848	T_243196	Pinus pinaster
3849	T_243216	Pinus pinaster
3850	T_243231	Pinus pinaster
3851	T_243239	Quercus ilex
3852	T_243260	Pinus pinaster
3853	T_243291	Pinus pinaster
3854	T_243312	Quercus ilex
3855	T_243326	Pinus pinaster
3856	T_243348	Pinus pinaster
3857	T_243353	Pinus pinaster
3858	T_243404	Quercus ilex
3859	T_243448	Pinus pinaster
3860	T_243493	Pinus pinaster
3861	T_243543	Pinus pinaster
3862	T_243548	Quercus ilex
3863	T_243562	Pinus pinaster
3864	T_243564	Quercus ilex
3865	T_243569	Pinus pinaster
3866	T_243605	Quercus ilex
3867	T_243706	Quercus ilex
3868	T_243731	Quercus ilex
3869	T_243735	Quercus ilex
3870	T_243740	Pinus pinaster
3871	T_243763	Pinus pinaster
3872	T_243769	Pinus pinaster
3873	T_243780	Quercus ilex
3874	T_243783	Pinus pinaster
3875	T_243795	Quercus ilex
3876	T_243804	Quercus ilex
3877	T_243814	Quercus ilex
3878	T_243815	Quercus ilex
3879	T_243843	Quercus ilex
3880	T_243858	Quercus ilex
3881	T_243871	Quercus ilex
3882	T_243886	Quercus ilex
3883	T_243887	Quercus ilex
3884	T_243890	Pinus pinaster
3885	T_243917	Quercus ilex
3886	T_243925	Pinus pinaster
3887	T_243931	Pinus pinaster
3888	T_243973	Fagus sylvatica
3889	T_243990	Pinus pinaster
3890	T_243994	Pinus pinaster
3891	T_244000	Pinus pinaster
3892	T_244016	Quercus ilex
3893	T_244024	Quercus ilex
3894	T_244118	Pinus pinaster
3895	T_244119	Quercus ilex
3896	T_244128	Quercus ilex
3897	T_244200	Quercus ilex
3898	T_244254	Quercus ilex
3899	T_244275	Fagus sylvatica
3900	T_244292	Pinus pinaster
3901	T_244336	Quercus ilex
3902	T_244353	Pinus pinaster
3903	T_244371	Pinus pinaster
3904	T_244378	Quercus ilex
3905	T_244396	Pinus pinaster
3906	T_244404	Quercus ilex
3907	T_244490	Pinus pinaster
3908	T_244524	Quercus ilex
3909	T_244532	Quercus ilex
3910	T_244540	Quercus ilex
3911	T_244553	Pinus pinaster
3912	T_244556	Quercus ilex
3913	T_244612	Fagus sylvatica
3914	T_244635	Fagus sylvatica
3915	T_244684	Pinus pinaster
3916	T_244694	Pinus pinaster
3917	T_244697	Pinus pinaster
3918	T_244726	Quercus ilex
3919	T_244740	Quercus ilex
3920	T_244743	Quercus ilex
3921	T_244763	Quercus ilex
3922	T_244768	Quercus ilex
3923	T_244786	Pinus pinaster
3924	T_244810	Pinus pinaster
3925	T_244817	Quercus ilex
3926	T_244824	Pinus pinaster
3927	T_244829	Quercus ilex
3928	T_244837	Quercus ilex
3929	T_244838	Quercus ilex
3930	T_244860	Quercus ilex
3931	T_244971	Pinus pinaster
3932	T_245006	Quercus ilex
3933	T_245007	Quercus ilex
3934	T_245011	Quercus ilex
3935	T_245087	Quercus ilex
3936	T_245090	Quercus ilex
3937	T_245102	Quercus ilex
3938	T_245129	Quercus ilex
3939	T_245137	Pinus pinaster
3940	T_245155	Pinus pinaster
3941	T_245173	Pinus pinaster
3942	T_245195	Pinus pinaster
3943	T_245206	Quercus ilex
3944	T_245232	Pinus pinaster
3945	T_245236	Pinus pinaster
3946	T_245247	Pinus pinaster
3947	T_245279	Quercus ilex
3948	T_245295	Quercus ilex
3949	T_245303	Pinus pinaster
3950	T_245305	Quercus ilex
3951	T_245373	Quercus ilex
3952	T_245393	Fagus sylvatica
3953	T_245405	Quercus ilex
3954	T_245431	Quercus ilex
3955	T_245446	Quercus ilex
3956	T_245449	Quercus ilex
3957	T_245458	Quercus ilex
3958	T_245519	Quercus ilex
3959	T_245544	Quercus ilex
3960	T_245549	Pinus pinaster
3961	T_245563	Quercus ilex
3962	T_245570	Quercus ilex
