(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Endgültig																
Stand:	14.10.2021	15:11															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	du.	14	1	227	0,127117					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	du.	14	2	118	0,06606					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	LKR	15	1	157	0,087918					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	LKR	15	2	73	0,040868					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Die Humanisten	16	2	157	0,087894					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Tierschutzpartei	17	1							
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Tierschutzpartei	17	2	1990	1,114066					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	SSW	18	1	13020	7,291054					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	SSW	18	2	16415	9,189643					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Team Todenhöfer	19	1							
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Team Todenhöfer	19	2	318	0,178027					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Volt	20	1							
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	Volt	20	2	403	0,225612					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	V-Partei³	21	1							
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	Partei	V-Partei³	21	2	194	0,108607					
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	System-Gruppe	Übrige	1000	1			755	0,443288		-0,443288	
BT	26.09.2021	Wahlkreis	1	Flensburg – Schleswig	LAND	1	System-Gruppe	Übrige	1000	2			843	0,49453		-0,49453	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Wahlberechtigte	-4		188267		186568		0,91066		
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Wählende	-3		145387	77,223836	139194	74,60765	4,449186	2,616187	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Ungültige	-2	1	1337	0,919615	1297	0,931793	3,08404	-0,012178	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Ungültige	-2	2	1242	0,854272	1123	0,806788	10,596616	0,047484	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Gültige	-1	1	144050	99,080385	137897	99,068207	4,462026	0,012178	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Gültige	-1	2	144145	99,145728	138071	99,193212	4,399186	-0,047484	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	CDU	1	1	43745	30,367928	62256	45,14674	-29,73368	-14,778812	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	CDU	1	2	35511	24,63561	52928	38,333901	-32,906968	-13,698291	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	SPD	2	1	40026	27,786185	34685	25,152831	15,398587	2,633354	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	SPD	2	2	37926	26,311006	31120	22,539128	21,87018	3,771878	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	FDP	3	1	13958	9,689691	11105	8,053112	25,69113	1,636579	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	FDP	3	2	18350	12,730237	18050	13,072984	1,66205	-0,342747	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	GRÜNE	4	1	20611	14,308226	13026	9,446181	58,229694	4,862045	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	GRÜNE	4	2	22588	15,670332	15144	10,96827	49,154781	4,702062	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	AfD	5	1	8274	5,743839	8117	5,886277	1,934212	-0,142438	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	AfD	5	2	8798	6,103576	9030	6,540113	-2,569214	-0,436537	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	DIE LINKE	6	1	4060	2,818466	7102	5,150221	-42,833005	-2,331755	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	DIE LINKE	6	2	4437	3,07815	8589	6,220713	-48,340901	-3,142562	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Die PARTEI	7	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Die PARTEI	7	2	1322	0,917132	1376	0,996589	-3,924419	-0,079457	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	FREIE WÄHLER	8	1	1510	1,048247	1606	1,164637	-5,977584	-0,11639	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	FREIE WÄHLER	8	2	1081	0,749939	867	0,627938	24,682814	0,122001	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	NPD	9	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	NPD	9	2	146	0,101287	301	0,218004	-51,495017	-0,116717	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	ÖDP	10	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	ÖDP	10	2	121	0,083943	173	0,125298	-30,057803	-0,041355	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	MLPD	11	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	MLPD	11	2	26	0,018037	63	0,045629	-58,730159	-0,027591	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	dieBasis	12	1	2254	1,564734					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	dieBasis	12	2	1836	1,273717					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	DKP	13	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	DKP	13	2	33	0,022894					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	du.	14	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	du.	14	2	59	0,040931					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	LKR	15	1	202	0,140229					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	LKR	15	2	60	0,041625					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Die Humanisten	16	2	130	0,090187					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Tierschutzpartei	17	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Tierschutzpartei	17	2	1604	1,112768					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	SSW	18	1	9410	6,532454					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	SSW	18	2	9516	6,601686					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Team Todenhöfer	19	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Team Todenhöfer	19	2	239	0,165805					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Volt	20	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	Volt	20	2	237	0,164418					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	V-Partei³	21	1							
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	Partei	V-Partei³	21	2	125	0,086718					
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	2	Nordfriesland – Dithmarschen Nord	LAND	1	System-Gruppe	Übrige	1000	2			430	0,311434		-0,311434	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Wahlberechtigte	-4		176899		176636		0,148894		
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Wählende	-3		136299	77,049051	132017	74,739577	3,243522	2,309473	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Ungültige	-2	1	1319	0,967725	1134	0,85898	16,313933	0,108745	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Ungültige	-2	2	1190	0,873081	1139	0,862768	4,477612	0,010313	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Gültige	-1	1	134980	99,032275	130883	99,14102	3,130277	-0,108745	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Gültige	-1	2	135109	99,126919	130878	99,137232	3,232782	-0,010313	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	CDU	1	1	39431	29,212476	54812	41,878624	-28,061373	-12,666148	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	CDU	1	2	32842	24,307781	47366	36,190956	-30,663345	-11,883175	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	SPD	2	1	39379	29,173952	34219	26,144725	15,079342	3,029227	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	SPD	2	2	37468	27,731683	29756	22,735678	25,917462	4,996006	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	FDP	3	1	19315	14,309527	14440	11,032754	33,760388	3,276773	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	FDP	3	2	18492	13,686727	17298	13,216889	6,902532	0,469838	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	GRÜNE	4	1	16686	12,361831	8791	6,716686	89,807758	5,645145	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	GRÜNE	4	2	19237	14,238134	12960	9,902352	48,433642	4,335782	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	AfD	5	1	10429	7,72633	10006	7,644996	4,227464	0,081334	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	AfD	5	2	11303	8,365838	11180	8,542307	1,100179	-0,176469	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	DIE LINKE	6	1	4339	3,21455	7176	5,482759	-39,53456	-2,268209	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	DIE LINKE	6	2	4524	3,348408	8732	6,671862	-48,190563	-3,323455	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Die PARTEI	7	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Die PARTEI	7	2	1346	0,996233	1445	1,104082	-6,851211	-0,107849	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	FREIE WÄHLER	8	1	2566	1,901022	1278	0,976445	100,782473	0,924578	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	FREIE WÄHLER	8	2	1713	1,267865	1002	0,765598	70,958084	0,502267	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	NPD	9	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	NPD	9	2	190	0,140627	471	0,359877	-59,660297	-0,21925	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	ÖDP	10	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	ÖDP	10	2	105	0,077715	191	0,145937	-45,026178	-0,068222	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	MLPD	11	1			161	0,123011		-0,123011	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	MLPD	11	2	25	0,018504	62	0,047372	-59,677419	-0,028869	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	dieBasis	12	1	2040	1,511335					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	dieBasis	12	2	1712	1,267125					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	DKP	13	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	DKP	13	2	29	0,021464					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	du.	14	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	du.	14	2	77	0,056991					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	LKR	15	1	214	0,158542					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	LKR	15	2	84	0,062172					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Die Humanisten	16	2	118	0,087337					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Tierschutzpartei	17	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Tierschutzpartei	17	2	1719	1,272306					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	SSW	18	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	SSW	18	2	3366	2,491322					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Team Todenhöfer	19	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Team Todenhöfer	19	2	283	0,209461					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Volt	20	1							
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	Volt	20	2	226	0,167272					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	V-Partei³	21	1	581	0,430434					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	Partei	V-Partei³	21	2	250	0,185036					
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	3	Steinburg – Dithmarschen Süd	LAND	1	System-Gruppe	Übrige	1000	2			415	0,317089		-0,317089	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Wahlberechtigte	-4		202226		200831		0,694614		
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Wählende	-3		162060	80,138063	157354	78,35145	2,990709	1,786614	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Ungültige	-2	1	1410	0,870048	1252	0,795658	12,619808	0,07439	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Ungültige	-2	2	1105	0,681846	1087	0,690799	1,655934	-0,008953	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Gültige	-1	1	160650	99,129952	156102	99,204342	2,91348	-0,07439	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Gültige	-1	2	160955	99,318154	156267	99,309201	2,999994	0,008953	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	CDU	1	1	47688	29,684407	66625	42,680427	-28,423265	-12,99602	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	CDU	1	2	38517	23,930291	56585	36,21046	-31,930724	-12,280169	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	SPD	2	1	49474	30,796141	45070	28,872148	9,771467	1,923993	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	SPD	2	2	43148	26,807493	35766	22,88775	20,639714	3,919743	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	FDP	3	1	12903	8,031746	10077	6,455395	28,044061	1,576351	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	FDP	3	2	19322	12,004598	19071	12,204112	1,316134	-0,199515	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	GRÜNE	4	1	23832	14,834734	13978	8,954402	70,496494	5,880332	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	GRÜNE	4	2	28828	17,910596	19337	12,374334	49,082071	5,536262	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	AfD	5	1	10200	6,349206	10656	6,826306	-4,279279	-0,4771	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	AfD	5	2	10564	6,563325	11578	7,409114	-8,757989	-0,845789	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	DIE LINKE	6	1	4416	2,748833	8074	5,172259	-45,30592	-2,423426	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	DIE LINKE	6	2	5163	3,207729	9962	6,374986	-48,173058	-3,167258	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Die PARTEI	7	1	2150	1,338313					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Die PARTEI	7	2	1618	1,00525	1754	1,122438	-7,753706	-0,117188	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	FREIE WÄHLER	8	1	1651	1,0277	1622	1,039064	1,787916	-0,011364	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	FREIE WÄHLER	8	2	1174	0,729396	1031	0,659768	13,870029	0,069628	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	NPD	9	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	NPD	9	2	158	0,098164	307	0,196459	-48,534202	-0,098295	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	ÖDP	10	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	ÖDP	10	2	122	0,075798	237	0,151663	-48,523207	-0,075866	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	MLPD	11	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	MLPD	11	2	33	0,020503	55	0,035196	-40	-0,014694	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	dieBasis	12	1	2502	1,557423					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	dieBasis	12	2	2375	1,475568					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	DKP	13	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	DKP	13	2	23	0,01429					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	du.	14	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	du.	14	2	69	0,042869					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	LKR	15	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	LKR	15	2	49	0,030443					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Die Humanisten	16	2	136	0,084496					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Tierschutzpartei	17	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Tierschutzpartei	17	2	1728	1,073592					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	SSW	18	1	5834	3,631497					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	SSW	18	2	7304	4,537914					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Team Todenhöfer	19	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Team Todenhöfer	19	2	244	0,151595					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Volt	20	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	Volt	20	2	253	0,157187					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	V-Partei³	21	1							
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	Partei	V-Partei³	21	2	127	0,078904					
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	4	Rendsburg-Eckernförde	LAND	1	System-Gruppe	Übrige	1000	2			584	0,373719		-0,373719	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Wahlberechtigte	-4		202482		204650		-1,05937		
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Wählende	-3		155986	77,036971	153273	74,895187	1,770044	2,141784	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Ungültige	-2	1	1170	0,750067	1594	1,039974	-26,599749	-0,289907	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Ungültige	-2	2	918	0,588514	1204	0,785526	-23,754153	-0,197012	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Gültige	-1	1	154816	99,249933	151679	98,960026	2,068183	0,289907	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	System-Gruppe	Gültige	-1	2	155068	99,411486	152069	99,214474	1,972131	0,197012	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	CDU	1	1	28416	18,354692	46560	30,696405	-38,969072	-12,341713	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	CDU	1	2	23920	15,425491	40736	26,78784	-41,28044	-11,362349	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	SPD	2	1	45709	29,524726	46991	30,980558	-2,728182	-1,455831	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	SPD	2	2	40338	26,013104	36208	23,810244	11,406319	2,20286	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	FDP	3	1	11445	7,392647	11363	7,491479	0,72164	-0,098832	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	FDP	3	2	16110	10,388991	17804	11,707843	-9,514716	-1,318853	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	GRÜNE	4	1	43532	28,118541	21743	14,334878	100,211562	13,783662	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	GRÜNE	4	2	44089	28,432043	26143	17,191538	68,645527	11,240505	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	AfD	5	1	7147	4,616448	9283	6,120162	-23,009803	-1,503714	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	AfD	5	2	7654	4,935899	10504	6,907391	-27,132521	-1,971492	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	DIE LINKE	6	1	7275	4,699127	11114	7,327316	-34,542019	-2,62819	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	DIE LINKE	6	2	9430	6,081203	15546	10,222991	-39,34131	-4,141788	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	Die PARTEI	7	1	2944	1,901612	4017	2,648356	-26,711476	-0,746744	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	Die PARTEI	7	2	2185	1,409059	3214	2,113514	-32,016179	-0,704455	
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	FREIE WÄHLER	8	1	1144	0,738942					
BT	26.09.2021	Wahlkreis	5	Kiel	LAND	1	Partei	FREIE WÄHLER	8	2	954	0,615214	540	0,355102	76,666667	0,260112	
